customer_id,gender,age_group,city,signup_date,order_id,order_date,restaurant_name,dish_name,category,quantity,price,payment_method,order_frequency,last_order_date,loyalty_points,churned,rating,rating_date,delivery_status
C2678,Female,Adult,Peshawar,2023-09-18,O6678,2025-02-06,Pizza Hut,Pasta,Fast Food,5,108.81,Cash,42,2025-06-06,450,Inactive,2,2025-02-20,Delayed
C1391,Female,Senior,Karachi,2025-02-24,O5391,2025-02-07,Subway,Pizza,Fast Food,2,595.08,Card,1,2024-11-06,213,Active,1,2025-08-10,Delayed
C6122,Male,Teenager,Multan,2024-04-07,O10122,2025-02-07,Subway,Pizza,Chinese,3,1350.37,Wallet,25,2024-10-31,306,Active,1,2025-02-09,Delayed
C6820,Female,Adult,Karachi,2023-11-11,O10820,2025-02-07,Subway,Pasta,Italian,4,1491.06,Wallet,49,2024-10-08,171,Inactive,3,2025-07-31,Delayed
C6255,Male,Adult,Lahore,2024-02-22,O10255,2025-02-07,Pizza Hut,Fries,Fast Food,3,418.88,Card,50,2025-01-07,362,Active,1,2024-10-28,Cancelled
C6123,Female,Adult,Peshawar,2024-01-27,O10123,2025-02-07,McDonald's,Burger,Fast Food,2,700.98,Card,26,2024-11-10,333,Inactive,1,2025-03-22,Cancelled
C3606,Male,Adult,Multan,2024-02-05,O7606,2025-02-07,Pizza Hut,Pizza,Italian,1,709.42,Card,35,2024-08-22,268,Active,1,2025-01-19,Cancelled
C2611,Male,Senior,Multan,2025-06-05,O6611,2025-02-07,Subway,Sandwich,Continental,3,929.74,Card,44,2024-12-06,17,Active,2,2025-06-07,Delayed
C4983,Male,Adult,Multan,2023-12-14,O8983,2025-02-07,Pizza Hut,Pasta,Fast Food,2,310.65,Wallet,39,2024-12-05,488,Active,4,2024-11-03,Delivered
C5832,Female,Adult,Lahore,2024-07-25,O9832,2025-02-07,McDonald's,Pizza,Continental,4,1283.34,Wallet,46,2025-02-14,291,Inactive,3,2025-04-05,Delayed
C4351,Other,Teenager,Lahore,2024-09-27,O8351,2025-02-07,Burger King,Sandwich,Italian,3,544.26,Card,26,2025-01-18,317,Inactive,3,2025-06-01,Delayed
C5710,Male,Adult,Peshawar,2023-11-27,O9710,2025-02-08,Burger King,Pizza,Fast Food,4,200.63,Wallet,34,2025-01-23,24,Inactive,1,2024-12-24,Cancelled
C4063,Male,Teenager,Karachi,2024-10-07,O8063,2025-02-08,McDonald's,Sandwich,Dessert,3,365.26,Cash,28,2025-04-18,314,Active,1,2025-08-08,Cancelled
C4206,Male,Teenager,Multan,2025-06-03,O8206,2025-02-08,KFC,Burger,Chinese,3,1113.44,Wallet,2,2024-09-04,497,Inactive,3,2024-11-26,Delayed
C1020,Female,Adult,Multan,2025-04-18,O5020,2025-02-08,Pizza Hut,Fries,Dessert,5,1305.22,Cash,5,2024-12-11,52,Inactive,2,2024-09-09,Delivered
C5321,Other,Senior,Islamabad,2025-06-25,O9321,2025-02-08,KFC,Pizza,Fast Food,4,505.65,Wallet,26,2025-06-10,382,Inactive,2,2025-06-10,Delayed
C1025,Other,Adult,Karachi,2025-05-12,O5025,2025-02-08,Burger King,Sandwich,Chinese,3,545.13,Wallet,13,2024-08-23,200,Active,3,2025-07-25,Delayed
C1327,Female,Adult,Multan,2023-11-17,O5327,2025-02-08,Subway,Pizza,Fast Food,2,436.21,Cash,17,2025-05-01,341,Inactive,1,2025-05-22,Cancelled
C2192,Other,Adult,Islamabad,2023-11-26,O6192,2025-02-08,KFC,Burger,Fast Food,3,458.06,Cash,21,2024-09-23,333,Active,2,2025-06-17,Delayed
C3281,Female,Senior,Multan,2024-05-05,O7281,2025-02-08,Pizza Hut,Burger,Fast Food,4,369.86,Wallet,44,2025-06-14,460,Inactive,1,2024-12-28,Cancelled
C6444,Female,Adult,Multan,2025-02-04,O10444,2025-02-09,KFC,Pizza,Continental,2,180.48,Cash,21,2024-09-13,449,Active,3,2025-07-25,Delivered
C4381,Other,Adult,Peshawar,2024-05-05,O8381,2025-02-09,McDonald's,Sandwich,Continental,5,1315.38,Cash,6,2025-08-08,18,Active,4,2024-12-06,Delivered
C5019,Female,Teenager,Islamabad,2024-12-28,O9019,2025-02-09,Subway,Fries,Dessert,5,1038.74,Wallet,48,2024-08-21,317,Inactive,4,2025-03-17,Delayed
C2188,Female,Senior,Lahore,2025-08-08,O6188,2025-02-09,Burger King,Burger,Continental,5,832.38,Cash,39,2024-09-03,358,Inactive,1,2024-10-11,Cancelled
C1575,Other,Adult,Lahore,2024-01-26,O5575,2025-02-09,Pizza Hut,Pasta,Italian,5,1333.97,Card,48,2024-12-11,333,Active,1,2025-07-28,Cancelled
C2272,Male,Adult,Karachi,2024-05-16,O6272,2025-02-10,KFC,Sandwich,Italian,4,117.39,Wallet,18,2025-07-11,32,Active,3,2025-01-21,Delivered
C3491,Other,Adult,Lahore,2024-06-06,O7491,2025-02-10,KFC,Pasta,Italian,4,478.36,Card,9,2025-07-09,125,Inactive,1,2025-05-22,Cancelled
C6635,Other,Senior,Karachi,2023-12-26,O10635,2025-02-10,Subway,Burger,Italian,4,392.08,Wallet,2,2024-12-20,4,Inactive,1,2025-03-30,Cancelled
C1302,Other,Adult,Lahore,2024-12-21,O5302,2025-02-10,Burger King,Sandwich,Italian,3,583.37,Cash,20,2024-08-28,432,Inactive,4,2024-12-24,Delivered
C5276,Other,Senior,Multan,2025-04-10,O9276,2025-02-10,KFC,Pasta,Continental,4,728.58,Cash,6,2024-10-21,72,Inactive,2,2025-04-22,Delayed
C6485,Female,Senior,Islamabad,2025-01-29,O10485,2025-02-10,Subway,Pasta,Fast Food,2,619.07,Card,39,2024-12-12,45,Inactive,1,2025-05-17,Cancelled
C6612,Other,Adult,Islamabad,2023-08-29,O10612,2025-02-10,McDonald's,Pasta,Dessert,5,416.08,Wallet,29,2024-09-18,352,Active,1,2024-09-06,Delayed
C6690,Other,Senior,Peshawar,2025-06-13,O10690,2025-02-10,KFC,Pasta,Fast Food,2,782.74,Card,13,2025-04-05,0,Inactive,5,2024-10-28,Delivered
C6912,Male,Senior,Karachi,2024-08-16,O10912,2025-02-10,Subway,Pasta,Italian,3,528.32,Cash,46,2025-02-22,248,Active,2,2025-02-09,Delayed
C1685,Female,Adult,Peshawar,2025-06-21,O5685,2025-02-10,Burger King,Sandwich,Chinese,4,1033.28,Cash,18,2024-08-30,137,Inactive,5,2025-04-10,Delivered
C3080,Male,Teenager,Peshawar,2024-10-30,O7080,2025-02-10,KFC,Fries,Italian,2,322.14,Cash,10,2025-06-06,41,Inactive,2,2025-07-08,Delivered
C4137,Other,Teenager,Islamabad,2025-04-13,O8137,2025-02-10,Burger King,Pasta,Fast Food,3,1445.39,Card,11,2024-09-07,282,Inactive,4,2024-09-01,Delayed
C5995,Female,Senior,Peshawar,2025-01-17,O9995,2025-02-11,Subway,Burger,Fast Food,4,404.78,Cash,38,2024-11-19,30,Active,1,2024-08-29,Cancelled
C5027,Other,Teenager,Peshawar,2024-01-21,O9027,2025-02-11,Pizza Hut,Burger,Chinese,2,1314.7,Wallet,11,2024-11-02,28,Active,1,2024-09-01,Cancelled
C3539,Male,Senior,Karachi,2024-11-21,O7539,2025-02-11,Subway,Fries,Fast Food,3,725.42,Cash,7,2024-09-13,326,Inactive,1,2025-03-13,Delivered
C4844,Male,Adult,Islamabad,2024-08-28,O8844,2025-02-11,Pizza Hut,Sandwich,Italian,3,713.67,Cash,13,2025-07-30,67,Inactive,5,2025-06-03,Delivered
C2937,Male,Adult,Lahore,2025-05-12,O6937,2025-02-11,McDonald's,Pizza,Fast Food,3,662.96,Cash,46,2025-06-20,348,Active,3,2025-05-08,Delivered
C1280,Female,Teenager,Peshawar,2024-07-08,O5280,2025-02-12,Subway,Pasta,Continental,3,1047.33,Cash,34,2025-01-05,295,Active,2,2025-01-04,Delayed
C4161,Male,Teenager,Peshawar,2024-11-02,O8161,2025-02-12,Subway,Pizza,Fast Food,4,702.81,Wallet,39,2024-12-13,361,Inactive,4,2024-10-31,Delayed
C6286,Male,Teenager,Multan,2025-08-14,O10286,2025-02-13,Subway,Pasta,Italian,5,458.62,Wallet,19,2024-09-19,339,Active,2,2024-09-11,Delayed
C6904,Female,Senior,Karachi,2023-10-20,O10904,2025-02-13,KFC,Sandwich,Italian,4,330.26,Cash,12,2025-08-12,365,Inactive,2,2024-10-30,Delayed
C5450,Other,Adult,Lahore,2024-08-23,O9450,2025-02-13,KFC,Pizza,Fast Food,2,666.83,Wallet,7,2024-11-08,13,Active,5,2024-10-23,Delivered
C4955,Female,Teenager,Islamabad,2024-07-05,O8955,2025-02-13,Subway,Pasta,Italian,3,466.82,Card,36,2024-09-21,498,Active,1,2024-08-24,Cancelled
C1739,Male,Adult,Lahore,2024-08-31,O5739,2025-02-13,McDonald's,Burger,Fast Food,3,878.13,Card,47,2025-08-12,262,Active,3,2025-02-07,Delivered
C1512,Female,Teenager,Karachi,2024-01-15,O5512,2025-02-14,Burger King,Fries,Dessert,5,633.77,Cash,47,2025-06-15,11,Active,3,2025-07-26,Delayed
C5446,Male,Teenager,Islamabad,2025-05-27,O9446,2025-02-14,Burger King,Pasta,Continental,1,643.3,Card,43,2025-01-24,239,Inactive,1,2025-02-08,Delayed
C5849,Female,Teenager,Peshawar,2024-06-02,O9849,2025-02-14,Subway,Burger,Continental,5,106.74,Wallet,10,2024-09-22,135,Active,1,2025-06-24,Cancelled
C3917,Female,Adult,Islamabad,2023-10-17,O7917,2025-02-14,Subway,Pizza,Fast Food,4,1393.95,Cash,29,2025-08-07,204,Active,1,2025-03-08,Cancelled
C4485,Male,Teenager,Karachi,2024-04-06,O8485,2025-02-14,Pizza Hut,Pasta,Continental,3,615.22,Card,17,2025-03-21,314,Inactive,5,2024-11-28,Delayed
C3214,Male,Teenager,Karachi,2023-11-19,O7214,2025-02-14,McDonald's,Sandwich,Fast Food,1,591.27,Cash,2,2025-01-29,119,Active,1,2024-10-15,Delayed
C1513,Other,Adult,Karachi,2025-01-14,O5513,2025-02-14,McDonald's,Burger,Chinese,2,1464.7,Wallet,44,2025-07-12,242,Active,1,2025-07-06,Cancelled
C1151,Female,Teenager,Peshawar,2024-09-08,O5151,2025-02-14,McDonald's,Burger,Chinese,5,1248.22,Card,16,2025-01-05,384,Active,2,2025-07-17,Delayed
C4335,Male,Teenager,Multan,2024-12-06,O8335,2025-02-14,Burger King,Burger,Dessert,2,1198.82,Wallet,6,2025-02-24,227,Inactive,5,2024-08-30,Delivered
C6241,Male,Senior,Multan,2025-01-28,O10241,2025-02-14,KFC,Pizza,Continental,4,1207.33,Card,3,2024-11-17,469,Active,4,2024-11-10,Delivered
C2097,Female,Senior,Islamabad,2024-07-30,O6097,2025-02-14,Pizza Hut,Sandwich,Italian,1,162.9,Wallet,31,2024-10-31,373,Inactive,2,2025-04-26,Delayed
C3144,Other,Senior,Karachi,2024-06-22,O7144,2025-02-15,Burger King,Sandwich,Italian,5,1048.51,Wallet,48,2024-12-30,358,Inactive,1,2025-02-01,Cancelled
C6146,Male,Senior,Peshawar,2024-04-23,O10146,2025-02-15,KFC,Pizza,Dessert,4,527.22,Wallet,45,2024-12-05,397,Active,1,2025-06-15,Delayed
C4551,Other,Adult,Karachi,2024-09-12,O8551,2025-02-15,Burger King,Burger,Fast Food,3,1083.48,Card,46,2025-01-04,73,Inactive,5,2025-06-01,Delayed
C4544,Male,Adult,Islamabad,2024-09-19,O8544,2025-02-15,Burger King,Fries,Italian,5,328.74,Wallet,1,2025-03-10,462,Active,3,2025-05-24,Delivered
C5717,Female,Teenager,Lahore,2025-04-25,O9717,2025-02-15,Subway,Pasta,Dessert,5,675.59,Wallet,15,2025-02-09,240,Active,1,2025-04-05,Cancelled
C3517,Male,Senior,Islamabad,2025-07-20,O7517,2025-02-15,Subway,Burger,Continental,1,1407.83,Card,42,2025-02-22,198,Inactive,1,2025-06-16,Delayed
C6174,Female,Senior,Karachi,2023-12-06,O10174,2025-02-16,Burger King,Sandwich,Continental,5,1272.61,Wallet,15,2025-02-28,379,Active,3,2025-07-09,Delivered
C6013,Male,Teenager,Multan,2024-03-08,O10013,2025-02-16,Pizza Hut,Burger,Chinese,5,1441.55,Cash,10,2024-09-07,27,Inactive,1,2024-10-29,Delivered
C6541,Male,Teenager,Multan,2024-03-16,O10541,2025-02-16,McDonald's,Pasta,Chinese,2,134.72,Card,39,2025-02-19,467,Inactive,2,2024-09-07,Delivered
C2791,Other,Teenager,Peshawar,2023-12-26,O6791,2025-02-16,Pizza Hut,Fries,Italian,4,1188.02,Cash,1,2025-04-28,266,Active,1,2025-01-07,Cancelled
C5657,Female,Adult,Multan,2024-04-23,O9657,2025-02-16,Pizza Hut,Pasta,Chinese,4,1177.08,Card,19,2025-01-15,267,Inactive,5,2025-01-13,Delayed
C5952,Other,Teenager,Multan,2025-02-11,O9952,2025-02-16,KFC,Burger,Fast Food,3,1318.6,Wallet,46,2025-02-03,71,Inactive,1,2025-05-07,Cancelled
C5618,Female,Teenager,Multan,2023-09-12,O9618,2025-02-16,KFC,Fries,Chinese,4,1341.26,Card,4,2025-02-09,57,Inactive,1,2025-01-17,Cancelled
C2843,Other,Senior,Multan,2025-01-29,O6843,2025-02-16,Pizza Hut,Fries,Chinese,1,1395.47,Cash,13,2025-05-17,321,Inactive,3,2025-06-22,Delayed
C3687,Male,Adult,Karachi,2024-01-14,O7687,2025-02-16,McDonald's,Sandwich,Chinese,3,261.82,Wallet,9,2024-12-07,59,Active,1,2025-08-17,Cancelled
C6042,Female,Senior,Karachi,2024-01-05,O10042,2025-02-16,Burger King,Burger,Italian,3,525.28,Wallet,26,2024-09-03,88,Inactive,3,2024-11-27,Delivered
C1361,Other,Senior,Islamabad,2024-03-07,O5361,2025-02-16,Subway,Pizza,Italian,3,979.89,Cash,47,2025-06-14,473,Active,2,2025-04-29,Delivered
C3627,Male,Senior,Islamabad,2024-06-27,O7627,2025-02-16,Burger King,Pizza,Continental,1,969.91,Cash,24,2024-10-13,338,Active,1,2025-05-16,Cancelled
C6967,Male,Senior,Lahore,2025-04-21,O10967,2025-02-16,Pizza Hut,Fries,Fast Food,5,1267.38,Wallet,46,2024-09-21,80,Inactive,1,2025-08-20,Cancelled
C5386,Other,Adult,Multan,2025-08-03,O9386,2025-02-16,McDonald's,Pasta,Continental,5,1258.7,Cash,42,2024-11-09,198,Inactive,4,2024-10-19,Delivered
C1352,Female,Senior,Multan,2024-09-03,O5352,2025-02-16,McDonald's,Pizza,Dessert,4,927.75,Cash,22,2025-02-12,153,Inactive,3,2025-08-02,Delivered
C6898,Female,Senior,Peshawar,2024-05-07,O10898,2025-02-16,Subway,Pizza,Continental,5,842.5,Cash,17,2025-08-03,442,Inactive,1,2024-10-04,Cancelled
C3828,Other,Senior,Peshawar,2024-06-18,O7828,2025-02-17,Pizza Hut,Sandwich,Fast Food,2,1353.36,Card,10,2025-01-27,12,Inactive,1,2025-05-29,Cancelled
C3017,Male,Senior,Multan,2023-11-09,O7017,2025-02-17,McDonald's,Burger,Fast Food,5,482.39,Wallet,6,2024-12-06,283,Inactive,1,2024-12-11,Cancelled
C5567,Female,Senior,Peshawar,2024-08-01,O9567,2025-02-17,KFC,Sandwich,Dessert,1,117.16,Wallet,23,2024-12-24,359,Active,4,2024-10-14,Delayed
C5587,Other,Adult,Multan,2024-12-08,O9587,2025-02-17,Burger King,Pasta,Chinese,4,502.33,Cash,28,2025-04-23,303,Active,1,2024-09-16,Delayed
C3257,Other,Senior,Multan,2025-07-14,O7257,2025-02-17,Burger King,Pizza,Dessert,1,716.19,Cash,13,2024-11-03,22,Inactive,1,2024-10-04,Delivered
C4471,Other,Senior,Islamabad,2024-04-13,O8471,2025-02-17,McDonald's,Burger,Chinese,5,1002.19,Cash,43,2024-10-28,332,Inactive,1,2024-09-14,Cancelled
C1844,Male,Adult,Multan,2024-04-09,O5844,2025-02-17,Subway,Pizza,Italian,5,505.2,Card,12,2025-01-26,158,Active,5,2024-12-01,Delivered
C3919,Male,Adult,Peshawar,2024-05-29,O7919,2025-02-18,Burger King,Burger,Italian,3,1139.16,Card,41,2024-11-07,361,Active,1,2024-08-28,Cancelled
C6375,Other,Adult,Islamabad,2025-03-28,O10375,2025-02-18,Subway,Pizza,Italian,1,206.17,Cash,2,2025-03-18,98,Inactive,1,2025-07-25,Cancelled
C3094,Other,Teenager,Lahore,2025-07-27,O7094,2025-02-18,Subway,Pizza,Dessert,2,351.58,Wallet,17,2025-06-06,198,Inactive,1,2024-12-06,Delivered
C1903,Female,Adult,Lahore,2024-10-09,O5903,2025-02-18,Subway,Pasta,Fast Food,5,393.59,Card,17,2024-09-27,148,Inactive,1,2025-05-27,Delayed
C6901,Male,Teenager,Multan,2024-05-22,O10901,2025-02-18,McDonald's,Sandwich,Italian,2,864.21,Cash,30,2025-04-25,415,Active,3,2025-08-21,Delivered
C2071,Female,Senior,Karachi,2023-12-13,O6071,2025-02-18,Pizza Hut,Fries,Continental,3,785.18,Card,21,2025-04-19,276,Active,1,2025-05-09,Cancelled
C4050,Female,Teenager,Peshawar,2024-04-25,O8050,2025-02-18,Burger King,Burger,Dessert,4,476.1,Wallet,27,2024-11-18,412,Active,1,2025-07-14,Delayed
C1502,Female,Adult,Karachi,2024-07-02,O5502,2025-02-18,Subway,Burger,Continental,2,1413.35,Cash,44,2024-10-17,419,Active,4,2025-07-16,Delayed
C1046,Other,Adult,Peshawar,2025-04-21,O5046,2025-02-19,Pizza Hut,Fries,Continental,2,595.7,Card,8,2025-05-28,281,Inactive,1,2024-10-18,Cancelled
C1945,Other,Adult,Islamabad,2024-05-16,O5945,2025-02-19,KFC,Burger,Continental,3,432.47,Cash,48,2024-08-30,129,Inactive,2,2024-10-13,Delivered
C3232,Female,Senior,Islamabad,2024-11-15,O7232,2025-02-19,Pizza Hut,Pizza,Dessert,3,1441.61,Cash,12,2024-10-13,159,Active,2,2024-12-18,Delivered
C3276,Female,Senior,Islamabad,2024-02-09,O7276,2025-02-19,KFC,Pizza,Dessert,3,953.46,Cash,46,2024-11-27,461,Active,3,2025-04-24,Delivered
C4507,Male,Senior,Lahore,2024-04-06,O8507,2025-02-20,Burger King,Sandwich,Italian,2,567.61,Card,25,2024-09-20,128,Inactive,1,2025-04-03,Cancelled
C2663,Female,Senior,Islamabad,2025-04-09,O6663,2025-02-20,Pizza Hut,Burger,Fast Food,1,1063.64,Cash,3,2024-12-04,276,Active,4,2025-02-08,Delivered
C6406,Other,Senior,Multan,2023-10-13,O10406,2025-02-20,Subway,Fries,Fast Food,3,744.77,Card,42,2024-09-26,315,Inactive,5,2025-05-16,Delivered
C2941,Male,Senior,Islamabad,2025-05-31,O6941,2025-02-20,McDonald's,Pizza,Chinese,1,1498.39,Card,40,2024-11-04,416,Active,1,2025-06-22,Delayed
C2648,Other,Adult,Lahore,2024-06-12,O6648,2025-02-20,Pizza Hut,Fries,Dessert,4,965.06,Cash,33,2024-11-02,115,Active,1,2024-08-31,Cancelled
C3970,Female,Teenager,Karachi,2025-04-19,O7970,2025-02-20,Subway,Sandwich,Italian,4,895.8,Wallet,31,2025-07-14,58,Inactive,2,2024-12-07,Delayed
C3909,Female,Adult,Islamabad,2023-11-09,O7909,2025-02-20,Burger King,Sandwich,Fast Food,4,169.66,Card,11,2024-09-28,498,Active,1,2024-11-03,Cancelled
C4073,Female,Teenager,Islamabad,2024-06-04,O8073,2025-02-20,Burger King,Sandwich,Dessert,1,886.94,Wallet,4,2024-11-12,212,Inactive,1,2025-03-04,Cancelled
C6163,Female,Senior,Peshawar,2024-05-02,O10163,2025-02-20,Pizza Hut,Sandwich,Fast Food,5,830.17,Wallet,33,2025-03-28,405,Active,1,2025-06-02,Delayed
C3618,Male,Senior,Lahore,2025-07-10,O7618,2025-02-20,KFC,Pizza,Chinese,4,532.18,Card,38,2024-09-16,296,Active,1,2025-07-13,Delayed
C6519,Male,Teenager,Multan,2023-11-18,O10519,2025-02-20,Subway,Burger,Fast Food,2,1345.02,Wallet,19,2024-08-29,94,Active,1,2024-11-29,Delayed
C5909,Female,Senior,Islamabad,2024-07-30,O9909,2025-02-20,Pizza Hut,Sandwich,Dessert,4,883.69,Cash,33,2025-02-05,212,Inactive,1,2025-05-06,Cancelled
C6813,Female,Adult,Lahore,2024-05-11,O10813,2025-02-20,KFC,Fries,Chinese,3,791.59,Card,13,2024-09-05,85,Inactive,1,2024-10-28,Cancelled
C3985,Female,Adult,Lahore,2025-07-10,O7985,2025-02-21,KFC,Pasta,Dessert,5,104.75,Wallet,25,2025-01-02,191,Inactive,1,2025-05-03,Cancelled
C3093,Male,Teenager,Islamabad,2023-12-03,O7093,2025-02-21,McDonald's,Sandwich,Dessert,2,1323.67,Card,44,2025-04-21,187,Active,1,2025-03-07,Cancelled
C2112,Male,Teenager,Islamabad,2024-04-23,O6112,2025-02-21,Subway,Pasta,Fast Food,4,352.9,Wallet,9,2025-06-27,265,Active,1,2025-03-23,Cancelled
C4662,Male,Adult,Multan,2025-02-17,O8662,2025-02-21,KFC,Pasta,Dessert,1,169.8,Cash,44,2024-10-25,22,Inactive,5,2025-07-07,Delayed
C5943,Female,Senior,Peshawar,2025-04-03,O9943,2025-02-21,Burger King,Pasta,Fast Food,4,1445.88,Wallet,41,2024-09-16,355,Active,3,2024-12-15,Delivered
C1634,Female,Adult,Lahore,2023-10-03,O5634,2025-02-21,Burger King,Burger,Italian,1,1435.26,Card,37,2025-04-29,497,Inactive,4,2025-04-20,Delayed
C4680,Male,Adult,Peshawar,2025-07-07,O8680,2025-02-21,Burger King,Fries,Chinese,4,841.59,Card,27,2025-07-09,142,Inactive,1,2025-05-19,Delivered
C3254,Other,Senior,Peshawar,2023-12-21,O7254,2025-02-21,McDonald's,Burger,Fast Food,1,1100.37,Wallet,17,2025-02-14,406,Active,1,2024-12-28,Cancelled
C1189,Female,Teenager,Karachi,2024-04-05,O5189,2025-02-22,McDonald's,Fries,Continental,5,374.31,Wallet,41,2024-11-17,68,Active,1,2025-01-25,Cancelled
C2551,Other,Teenager,Karachi,2023-11-22,O6551,2025-02-22,Subway,Sandwich,Fast Food,4,1402.11,Cash,37,2025-03-12,87,Inactive,3,2025-04-16,Delayed
C6383,Female,Adult,Islamabad,2025-04-02,O10383,2025-02-22,Pizza Hut,Pizza,Dessert,3,504.09,Card,22,2025-02-21,347,Active,1,2024-12-23,Delivered
C3782,Other,Adult,Peshawar,2025-05-30,O7782,2025-02-22,KFC,Sandwich,Dessert,3,753.05,Card,34,2024-12-11,416,Inactive,5,2024-09-15,Delivered
C6224,Other,Teenager,Peshawar,2024-09-02,O10224,2025-02-22,Burger King,Fries,Dessert,1,302.33,Cash,28,2025-02-10,412,Inactive,5,2025-01-07,Delayed
C5039,Female,Teenager,Lahore,2024-04-05,O9039,2025-02-22,Pizza Hut,Burger,Chinese,1,655.16,Cash,15,2024-10-15,299,Inactive,1,2024-10-25,Cancelled
C6368,Other,Adult,Lahore,2025-01-13,O10368,2025-02-22,Pizza Hut,Fries,Fast Food,1,338.95,Card,8,2024-11-14,196,Active,4,2025-03-28,Delayed
C2193,Other,Senior,Karachi,2023-09-26,O6193,2025-02-22,Pizza Hut,Burger,Italian,4,419.43,Card,48,2025-03-18,142,Inactive,1,2025-01-17,Cancelled
C3009,Other,Teenager,Peshawar,2025-05-04,O7009,2025-02-22,Burger King,Sandwich,Italian,5,1374.97,Cash,30,2024-11-23,307,Inactive,5,2024-10-08,Delayed
C2633,Male,Adult,Multan,2024-07-23,O6633,2025-02-22,KFC,Sandwich,Italian,1,738.36,Cash,7,2025-05-28,476,Active,1,2025-04-23,Cancelled
C4909,Male,Senior,Karachi,2023-09-14,O8909,2025-02-23,Burger King,Pizza,Fast Food,5,617.25,Card,22,2025-06-26,70,Inactive,4,2025-05-23,Delayed
C6167,Male,Teenager,Peshawar,2024-11-08,O10167,2025-02-23,McDonald's,Burger,Fast Food,5,550.53,Card,15,2024-11-14,297,Active,1,2025-01-15,Cancelled
C1675,Female,Adult,Lahore,2025-03-11,O5675,2025-02-23,McDonald's,Burger,Continental,3,780.99,Wallet,29,2024-09-11,364,Active,1,2024-10-06,Cancelled
C1652,Female,Teenager,Peshawar,2024-06-30,O5652,2025-02-23,Subway,Sandwich,Continental,1,1455.49,Card,44,2025-01-20,193,Active,5,2025-01-05,Delayed
C4962,Male,Teenager,Karachi,2023-09-01,O8962,2025-02-23,McDonald's,Fries,Continental,5,915.38,Card,49,2025-08-13,408,Active,3,2024-09-15,Delivered
C6706,Other,Adult,Karachi,2024-04-24,O10706,2025-02-23,Burger King,Burger,Continental,5,479.54,Wallet,8,2024-11-06,252,Inactive,1,2025-04-20,Cancelled
C4969,Male,Teenager,Multan,2025-03-16,O8969,2025-02-23,Burger King,Sandwich,Dessert,2,237.2,Wallet,2,2024-09-26,124,Inactive,1,2025-01-09,Cancelled
C5724,Male,Teenager,Karachi,2025-05-02,O9724,2025-02-24,Pizza Hut,Pasta,Fast Food,5,721.57,Wallet,50,2024-10-31,329,Inactive,1,2025-01-11,Cancelled
C1233,Male,Teenager,Peshawar,2023-09-29,O5233,2025-02-24,McDonald's,Fries,Chinese,2,1461.72,Wallet,29,2024-10-25,343,Inactive,5,2025-01-21,Delayed
C5579,Other,Senior,Karachi,2023-10-28,O9579,2025-02-24,Subway,Burger,Dessert,3,322.56,Cash,2,2025-02-05,227,Active,1,2024-09-19,Cancelled
C3609,Female,Senior,Multan,2023-12-12,O7609,2025-02-24,Pizza Hut,Pasta,Dessert,3,1231.12,Card,45,2025-05-14,54,Inactive,1,2025-07-30,Cancelled
C4695,Other,Teenager,Lahore,2024-06-20,O8695,2025-02-24,Pizza Hut,Fries,Dessert,5,1052.9,Wallet,49,2025-07-16,495,Active,2,2024-09-13,Delayed
C3442,Male,Senior,Multan,2024-02-09,O7442,2025-02-24,Pizza Hut,Sandwich,Italian,5,419.45,Wallet,15,2024-10-16,177,Active,1,2025-06-30,Delivered
C6196,Other,Teenager,Peshawar,2023-08-26,O10196,2025-02-25,McDonald's,Fries,Italian,4,137.28,Wallet,25,2025-01-24,28,Active,1,2025-05-11,Delivered
C2492,Female,Senior,Lahore,2025-04-13,O6492,2025-02-25,Subway,Burger,Chinese,2,929.37,Cash,39,2024-08-22,109,Inactive,4,2024-10-22,Delayed
C3388,Male,Adult,Lahore,2024-12-01,O7388,2025-02-25,McDonald's,Pasta,Fast Food,1,632.57,Cash,31,2025-08-16,432,Inactive,1,2025-04-07,Cancelled
C5035,Female,Teenager,Lahore,2025-06-08,O9035,2025-02-25,Burger King,Fries,Chinese,4,1113.33,Cash,43,2025-01-10,486,Active,1,2024-11-17,Cancelled
C1917,Female,Teenager,Karachi,2023-09-18,O5917,2025-02-25,KFC,Sandwich,Fast Food,5,1067.61,Wallet,34,2024-09-19,388,Active,3,2025-06-08,Delivered
C1128,Male,Adult,Islamabad,2024-02-13,O5128,2025-02-25,Subway,Fries,Dessert,4,1294.27,Card,7,2025-06-26,494,Inactive,4,2025-05-15,Delivered
C4751,Female,Teenager,Peshawar,2023-11-13,O8751,2025-02-25,KFC,Fries,Chinese,4,1379.78,Wallet,30,2025-03-04,354,Inactive,1,2025-04-29,Delayed
C2261,Female,Teenager,Lahore,2025-03-09,O6261,2025-02-25,McDonald's,Pizza,Chinese,2,685.53,Cash,26,2025-04-26,411,Inactive,2,2024-09-20,Delivered
C3387,Female,Teenager,Lahore,2023-08-25,O7387,2025-02-26,Burger King,Pasta,Dessert,4,1128.3,Card,17,2025-03-24,28,Active,1,2024-12-11,Cancelled
C1511,Other,Adult,Lahore,2024-07-28,O5511,2025-02-26,McDonald's,Fries,Italian,4,942.42,Wallet,41,2024-10-25,255,Inactive,1,2025-06-25,Cancelled
